static_scale_mult,Li_scale_mult,Li_weight,static_weight,alpha,cv_MAE
0.5,2.0,0.25,0.75,46.41588833612773,2.563315453082942
0.5,2.0,0.25,0.75,1000.0,2.70478572036854
0.5,2.0,0.30000000000000004,0.7,9.999999999999999e-06,2.4401703906460526
0.5,2.0,0.30000000000000004,0.7,0.00021544346900318823,2.2750515928290644
0.5,2.0,0.30000000000000004,0.7,0.004641588833612777,2.0398359208653734
0.5,2.0,0.30000000000000004,0.7,0.1,1.776258469594852
0.5,2.0,0.30000000000000004,0.7,2.154434690031882,2.029889544752899
0.5,2.0,0.30000000000000004,0.7,46.41588833612773,2.5645305473237063
0.5,2.0,0.30000000000000004,0.7,1000.0,2.7049113594393988
0.5,2.0,0.35000000000000003,0.6499999999999999,9.999999999999999e-06,2.40306797918859
0.5,2.0,0.35000000000000003,0.6499999999999999,0.00021544346900318823,2.247651152432407
0.5,2.0,0.35000000000000003,0.6499999999999999,0.004641588833612777,2.0261843698722286
0.5,2.0,0.35000000000000003,0.6499999999999999,0.1,1.7685082288243639
0.5,2.0,0.35000000000000003,0.6499999999999999,2.154434690031882,2.0274013801319746
0.5,2.0,0.35000000000000003,0.6499999999999999,46.41588833612773,2.565932630346327
0.5,2.0,0.35000000000000003,0.6499999999999999,1000.0,2.705037566180006
0.5,2.0,0.4,0.6,9.999999999999999e-06,2.368148068271341
0.5,2.0,0.4,0.6,0.00021544346900318823,2.2204733188503347
0.5,2.0,0.4,0.6,0.004641588833612777,2.015834380008032
0.5,2.0,0.4,0.6,0.1,1.760666401628242
0.5,2.0,0.4,0.6,2.154434690031882,2.0260273068423107
0.5,2.0,0.4,0.6,46.41588833612773,2.567590060958306
0.5,2.0,0.4,0.6,1000.0,2.7051643410441164
0.5,2.0,0.45,0.55,9.999999999999999e-06,2.333424294181927
0.5,2.0,0.45,0.55,0.00021544346900318823,2.1948880068840313
0.5,2.0,0.45,0.55,0.004641588833612777,2.005069543580527
0.5,2.0,0.45,0.55,0.1,1.7529194921754006
0.5,2.0,0.45,0.55,2.154434690031882,2.025279878091382
0.5,2.0,0.45,0.55,46.41588833612773,2.5695287719870454
0.5,2.0,0.45,0.55,1000.0,2.7052916844886785
0.5,2.0,0.5,0.5,9.999999999999999e-06,2.299003605872753
0.5,2.0,0.5,0.5,0.00021544346900318823,2.1697196272147834
0.5,2.0,0.5,0.5,0.004641588833612777,1.9937195685127072
0.5,2.0,0.5,0.5,0.1,1.7448698300448693
0.5,2.0,0.5,0.5,2.154434690031882,2.0253640071683066
0.5,2.0,0.5,0.5,46.41588833612773,2.5716237930087904
0.5,2.0,0.5,0.5,1000.0,2.70541959697384
0.5,2.0,0.55,0.44999999999999996,9.999999999999999e-06,2.2661100951646445
0.5,2.0,0.55,0.44999999999999996,0.00021544346900318823,2.1450174905526675
0.5,2.0,0.55,0.44999999999999996,0.004641588833612777,1.9814423329161963
0.5,2.0,0.55,0.44999999999999996,0.1,1.7364879958837067
0.5,2.0,0.55,0.44999999999999996,2.154434690031882,2.0261771067545356
0.5,2.0,0.55,0.44999999999999996,46.41588833612773,2.573843571312248
0.5,2.0,0.55,0.44999999999999996,1000.0,2.7055480789629587
0.5,2.0,0.6000000000000001,0.3999999999999999,9.999999999999999e-06,2.23474318780709
0.5,2.0,0.6000000000000001,0.3999999999999999,0.00021544346900318823,2.120484756117553
0.5,2.0,0.6000000000000001,0.3999999999999999,0.004641588833612777,1.96799495067647
0.5,2.0,0.6000000000000001,0.3999999999999999,0.1,1.7286784900355618
0.5,2.0,0.6000000000000001,0.3999999999999999,2.154434690031882,2.0279513778284883
0.5,2.0,0.6000000000000001,0.3999999999999999,46.41588833612773,2.576190056726399
0.5,2.0,0.6000000000000001,0.3999999999999999,1000.0,2.7056771309226066
0.5,2.0,0.65,0.35,9.999999999999999e-06,2.2057354261402287
0.5,2.0,0.65,0.35,0.00021544346900318823,2.097667873558558
0.5,2.0,0.65,0.35,0.004641588833612777,1.9530167909132834
0.5,2.0,0.65,0.35,0.1,1.720754023567447
0.5,2.0,0.65,0.35,2.154434690031882,2.0307975562704654
0.5,2.0,0.65,0.35,46.41588833612773,2.578665409963029
0.5,2.0,0.65,0.35,1000.0,2.705806753322583
0.5,2.0,0.7000000000000001,0.29999999999999993,9.999999999999999e-06,2.1819463099326333
0.5,2.0,0.7000000000000001,0.29999999999999993,0.00021544346900318823,2.078367488330598
0.5,2.0,0.7000000000000001,0.29999999999999993,0.004641588833612777,1.9359564481366183
0.5,2.0,0.7000000000000001,0.29999999999999993,0.1,1.7132196044398262
0.5,2.0,0.7000000000000001,0.29999999999999993,2.154434690031882,2.035181916729647
0.5,2.0,0.7000000000000001,0.29999999999999993,46.41588833612773,2.581272012942452
0.5,2.0,0.7000000000000001,0.29999999999999993,1000.0,2.7059369466359207
0.5,2.0,0.75,0.25,9.999999999999999e-06,2.158126121990897
0.5,2.0,0.75,0.25,0.00021544346900318823,2.0571905437915268
0.5,2.0,0.75,0.25,0.004641588833612777,1.916703211128027
0.5,2.0,0.75,0.25,0.1,1.7064945571314605
0.5,2.0,0.75,0.25,2.154434690031882,2.0428177471619566
0.5,2.0,0.75,0.25,46.41588833612773,2.5840124804360887
0.5,2.0,0.75,0.25,1000.0,2.7060677113388936
0.5,2.0,0.8,0.19999999999999996,9.999999999999999e-06,2.1307205261490085
0.5,2.0,0.8,0.19999999999999996,0.00021544346900318823,2.032758962404327
0.5,2.0,0.8,0.19999999999999996,0.004641588833612777,1.8941874518112567
0.5,2.0,0.8,0.19999999999999996,0.1,1.7006819050480702
0.5,2.0,0.8,0.19999999999999996,2.154434690031882,2.0526522797854367
0.5,2.0,0.8,0.19999999999999996,46.41588833612773,2.5869027009339916
0.5,2.0,0.8,0.19999999999999996,1000.0,2.7061990479110234
0.5,2.0,0.8500000000000001,0.1499999999999999,9.999999999999999e-06,2.09604763768502
0.5,2.0,0.8500000000000001,0.1499999999999999,0.00021544346900318823,2.003131961392177
0.5,2.0,0.8500000000000001,0.1499999999999999,0.004641588833612777,1.8667673044812374
0.5,2.0,0.8500000000000001,0.1499999999999999,0.1,1.6970584511754319
0.5,2.0,0.8500000000000001,0.1499999999999999,2.154434690031882,2.0657093897108387
0.5,2.0,0.8500000000000001,0.1499999999999999,46.41588833612773,2.5905721934822132
0.5,2.0,0.8500000000000001,0.1499999999999999,1000.0,2.7063309568350924
0.5,2.0,0.9,0.09999999999999998,9.999999999999999e-06,2.0509360859606645
0.5,2.0,0.9,0.09999999999999998,0.00021544346900318823,1.9661322050916965
0.5,2.0,0.9,0.09999999999999998,0.004641588833612777,1.8324205387435555
0.5,2.0,0.9,0.09999999999999998,0.1,1.6968100865004534
0.5,2.0,0.9,0.09999999999999998,2.154434690031882,2.0850814645766906
0.5,2.0,0.9,0.09999999999999998,46.41588833612773,2.5944520397838815
0.5,2.0,0.9,0.09999999999999998,1000.0,2.7064634385971496
0.5,2.0,0.9500000000000001,0.04999999999999993,9.999999999999999e-06,1.9806545737143895
0.5,2.0,0.9500000000000001,0.04999999999999993,0.00021544346900318823,1.902638929199729
0.5,2.0,0.9500000000000001,0.04999999999999993,0.004641588833612777,1.7839453413809727
0.5,2.0,0.9500000000000001,0.04999999999999993,0.1,1.709712011671229
0.5,2.0,0.9500000000000001,0.04999999999999993,2.154434690031882,2.1183935813844434
0.5,2.0,0.9500000000000001,0.04999999999999993,46.41588833612773,2.59849591809906
0.5,2.0,0.9500000000000001,0.04999999999999993,1000.0,2.706596493686517
0.5,2.0,1.0,0.0,9.999999999999999e-06,2.18384873858412
0.5,2.0,1.0,0.0,0.00021544346900318823,2.0967752586768844
0.5,2.0,1.0,0.0,0.004641588833612777,1.850639931362624
0.5,2.0,1.0,0.0,0.1,1.788834431159157
0.5,2.0,1.0,0.0,2.154434690031882,2.1766670359756715
0.5,2.0,1.0,0.0,46.41588833612773,2.603397841518593
0.5,2.0,1.0,0.0,1000.0,2.7067301225958027
1.0,0.5,0.0,1.0,9.999999999999999e-06,5.284220739038164
1.0,0.5,0.0,1.0,0.00021544346900318823,3.2471676875193767
1.0,0.5,0.0,1.0,0.004641588833612777,2.0598333046132646
1.0,0.5,0.0,1.0,0.1,1.680273308110939
1.0,0.5,0.0,1.0,2.154434690031882,2.085191946170862
1.0,0.5,0.0,1.0,46.41588833612773,2.6155201494352545
1.0,0.5,0.0,1.0,1000.0,2.7084894248740596
1.0,0.5,0.05,0.95,9.999999999999999e-06,1.9463983589109166
1.0,0.5,0.05,0.95,0.00021544346900318823,1.8672456313088923
1.0,0.5,0.05,0.95,0.004641588833612777,1.7994987859334461
1.0,0.5,0.05,0.95,0.1,1.630233292705645
1.0,0.5,0.05,0.95,2.154434690031882,1.986275598286178
1.0,0.5,0.05,0.95,46.41588833612773,2.596743594065325
1.0,0.5,0.05,0.95,1000.0,2.7074451839574856
1.0,0.5,0.1,0.9,9.999999999999999e-06,1.8596996439740237
1.0,0.5,0.1,0.9,0.00021544346900318823,1.7949707279518776
1.0,0.5,0.1,0.9,0.004641588833612777,1.740007540238447
1.0,0.5,0.1,0.9,0.1,1.615791409603392
1.0,0.5,0.1,0.9,2.154434690031882,1.9237055108325198
1.0,0.5,0.1,0.9,46.41588833612773,2.578926268537868
1.0,0.5,0.1,0.9,1000.0,2.706403448178377
1.0,0.5,0.15000000000000002,0.85,9.999999999999999e-06,1.8191563429183193
1.0,0.5,0.15000000000000002,0.85,0.00021544346900318823,1.7655247564093004
1.0,0.5,0.15000000000000002,0.85,0.004641588833612777,1.7194013370875956
1.0,0.5,0.15000000000000002,0.85,0.1,1.6096690379179228
1.0,0.5,0.15000000000000002,0.85,2.154434690031882,1.8770775280745395
1.0,0.5,0.15000000000000002,0.85,46.41588833612773,2.5621412773062593
1.0,0.5,0.15000000000000002,0.85,1000.0,2.705364206786056
1.0,0.5,0.2,0.8,9.999999999999999e-06,1.7947728150939444
1.0,0.5,0.2,0.8,0.00021544346900318823,1.7532033706018813
1.0,0.5,0.2,0.8,0.004641588833612777,1.7133197395188653
1.0,0.5,0.2,0.8,0.1,1.6041150967172726
1.0,0.5,0.2,0.8,2.154434690031882,1.84150930023126
1.0,0.5,0.2,0.8,46.41588833612773,2.5462210891796198
1.0,0.5,0.2,0.8,1000.0,2.704327449096404
1.0,0.5,0.25,0.75,9.999999999999999e-06,1.7751945503408288
1.0,0.5,0.25,0.75,0.00021544346900318823,1.747343766965383
1.0,0.5,0.25,0.75,0.004641588833612777,1.70902290965927
1.0,0.5,0.25,0.75,0.1,1.6000160073341063
1.0,0.5,0.25,0.75,2.154434690031882,1.8174021310002697
1.0,0.5,0.25,0.75,46.41588833612773,2.5312763207609263
1.0,0.5,0.25,0.75,1000.0,2.703293164491333
1.0,0.5,0.30000000000000004,0.7,9.999999999999999e-06,1.758869086272921
1.0,0.5,0.30000000000000004,0.7,0.00021544346900318823,1.7409500950202303
1.0,0.5,0.30000000000000004,0.7,0.004641588833612777,1.705184886134304
1.0,0.5,0.30000000000000004,0.7,0.1,1.5975417741688276
1.0,0.5,0.30000000000000004,0.7,2.154434690031882,1.7993366733097138
1.0,0.5,0.30000000000000004,0.7,46.41588833612773,2.5169259585162216
1.0,0.5,0.30000000000000004,0.7,1000.0,2.702261342418253
1.0,0.5,0.35000000000000003,0.6499999999999999,9.999999999999999e-06,1.7455736291778905
1.0,0.5,0.35000000000000003,0.6499999999999999,0.00021544346900318823,1.7344012524758061
1.0,0.5,0.35000000000000003,0.6499999999999999,0.004641588833612777,1.7017924743229338
1.0,0.5,0.35000000000000003,0.6499999999999999,0.1,1.5957599786582009
1.0,0.5,0.35000000000000003,0.6499999999999999,2.154434690031882,1.784433029546582
1.0,0.5,0.35000000000000003,0.6499999999999999,46.41588833612773,2.5032076417876548
1.0,0.5,0.35000000000000003,0.6499999999999999,1000.0,2.70123197238956
1.0,0.5,0.4,0.6,9.999999999999999e-06,1.7350760116542858
1.0,0.5,0.4,0.6,0.00021544346900318823,1.7297394114807463
1.0,0.5,0.4,0.6,0.004641588833612777,1.6994611934117696
1.0,0.5,0.4,0.6,0.1,1.595702141698697
1.0,0.5,0.4,0.6,2.154434690031882,1.7725150678425396
1.0,0.5,0.4,0.6,46.41588833612773,2.490023308405082
1.0,0.5,0.4,0.6,1000.0,2.7002050439821135
1.0,0.5,0.45,0.55,9.999999999999999e-06,1.7277488577283053
1.0,0.5,0.45,0.55,0.00021544346900318823,1.726421030588693
1.0,0.5,0.45,0.55,0.004641588833612777,1.698705920735415
1.0,0.5,0.45,0.55,0.1,1.5972311661559242
1.0,0.5,0.45,0.55,2.154434690031882,1.7637406986628532
1.0,0.5,0.45,0.55,46.41588833612773,2.4772631836882053
1.0,0.5,0.45,0.55,1000.0,2.6991805468367343
1.0,0.5,0.5,0.5,9.999999999999999e-06,1.7213596479473061
1.0,0.5,0.5,0.5,0.00021544346900318823,1.7229455435565924
1.0,0.5,0.5,0.5,0.004641588833612777,1.698891138380126
1.0,0.5,0.5,0.5,0.1,1.599346692275476
1.0,0.5,0.5,0.5,2.154434690031882,1.7562106948956613
1.0,0.5,0.5,0.5,46.41588833612773,2.4649022421306963
1.0,0.5,0.5,0.5,1000.0,2.6981584706576895
1.0,0.5,0.55,0.44999999999999996,9.999999999999999e-06,1.715997687910423
1.0,0.5,0.55,0.44999999999999996,0.00021544346900318823,1.7201111139484064
1.0,0.5,0.55,0.44999999999999996,0.004641588833612777,1.699910002390704
1.0,0.5,0.55,0.44999999999999996,0.1,1.6019678529028365
1.0,0.5,0.55,0.44999999999999996,2.154434690031882,1.749938236961556
1.0,0.5,0.55,0.44999999999999996,46.41588833612773,2.4529770890347082
1.0,0.5,0.55,0.44999999999999996,1000.0,2.697138805212201
1.0,0.5,0.6000000000000001,0.3999999999999999,9.999999999999999e-06,1.711202268129023
1.0,0.5,0.6000000000000001,0.3999999999999999,0.00021544346900318823,1.7178724901012707
1.0,0.5,0.6000000000000001,0.3999999999999999,0.004641588833612777,1.7016772528537238
1.0,0.5,0.6000000000000001,0.3999999999999999,0.1,1.60487928511374
1.0,0.5,0.6000000000000001,0.3999999999999999,2.154434690031882,1.744466494714069
1.0,0.5,0.6000000000000001,0.3999999999999999,46.41588833612773,2.4420601277337814
1.0,0.5,0.6000000000000001,0.3999999999999999,1000.0,2.6961215403299423
1.0,0.5,0.65,0.35,9.999999999999999e-06,1.7105452445763731
1.0,0.5,0.65,0.35,0.00021544346900318823,1.7182400975875287
1.0,0.5,0.65,0.35,0.004641588833612777,1.7038232720348434
1.0,0.5,0.65,0.35,0.1,1.6079446260805612
1.0,0.5,0.65,0.35,2.154434690031882,1.7398858817242675
1.0,0.5,0.65,0.35,46.41588833612773,2.431526656278677
1.0,0.5,0.65,0.35,1000.0,2.6951066659025513
1.0,0.5,0.7000000000000001,0.29999999999999993,9.999999999999999e-06,1.7132915565662394
1.0,0.5,0.7000000000000001,0.29999999999999993,0.00021544346900318823,1.7216273073515083
1.0,0.5,0.7000000000000001,0.29999999999999993,0.004641588833612777,1.7078279550012474
1.0,0.5,0.7000000000000001,0.29999999999999993,0.1,1.612125332558514
1.0,0.5,0.7000000000000001,0.29999999999999993,2.154434690031882,1.735967757946379
1.0,0.5,0.7000000000000001,0.29999999999999993,46.41588833612773,2.4212781311720244
1.0,0.5,0.7000000000000001,0.29999999999999993,1000.0,2.6940941718831435
1.0,0.5,0.75,0.25,9.999999999999999e-06,1.7194449347058804
1.0,0.5,0.75,0.25,0.00021544346900318823,1.7263475850135694
1.0,0.5,0.75,0.25,0.004641588833612777,1.7121530370287057
1.0,0.5,0.75,0.25,0.1,1.6172137216219002
1.0,0.5,0.75,0.25,2.154434690031882,1.7322640913077265
1.0,0.5,0.75,0.25,46.41588833612773,2.4113002951088207
1.0,0.5,0.75,0.25,1000.0,2.69308404828583
1.0,0.5,0.8,0.19999999999999996,9.999999999999999e-06,1.727625301846591
1.0,0.5,0.8,0.19999999999999996,0.00021544346900318823,1.7309488088200737
1.0,0.5,0.8,0.19999999999999996,0.004641588833612777,1.7161882745382036
1.0,0.5,0.8,0.19999999999999996,0.1,1.624791548433087
1.0,0.5,0.8,0.19999999999999996,2.154434690031882,1.7293742267661925
1.0,0.5,0.8,0.19999999999999996,46.41588833612773,2.401579947613043
1.0,0.5,0.8,0.19999999999999996,1000.0,2.69207628518524
1.0,0.5,0.8500000000000001,0.1499999999999999,9.999999999999999e-06,1.7375281626172354
1.0,0.5,0.8500000000000001,0.1499999999999999,0.00021544346900318823,1.7393488652701228
1.0,0.5,0.8500000000000001,0.1499999999999999,0.004641588833612777,1.724044465967085
1.0,0.5,0.8500000000000001,0.1499999999999999,0.1,1.6371854146748366
1.0,0.5,0.8500000000000001,0.1499999999999999,2.154434690031882,1.7269514894507594
1.0,0.5,0.8500000000000001,0.1499999999999999,46.41588833612773,2.392305234912628
1.0,0.5,0.8500000000000001,0.1499999999999999,1000.0,2.691070872716048
1.0,0.5,0.9,0.09999999999999998,9.999999999999999e-06,1.7535989030291348
1.0,0.5,0.9,0.09999999999999998,0.00021544346900318823,1.7544765646017368
1.0,0.5,0.9,0.09999999999999998,0.004641588833612777,1.739690335471478
1.0,0.5,0.9,0.09999999999999998,0.1,1.654093386672757
1.0,0.5,0.9,0.09999999999999998,2.154434690031882,1.724319441741041
1.0,0.5,0.9,0.09999999999999998,46.41588833612773,2.3833833423209336
1.0,0.5,0.9,0.09999999999999998,1000.0,2.690067801072507
1.0,0.5,0.9500000000000001,0.04999999999999993,9.999999999999999e-06,1.78484153175962
1.0,0.5,0.9500000000000001,0.04999999999999993,0.00021544346900318823,1.791027561950266
1.0,0.5,0.9500000000000001,0.04999999999999993,0.004641588833612777,1.7723156118061456
1.0,0.5,0.9500000000000001,0.04999999999999993,0.1,1.6807944178085248
1.0,0.5,0.9500000000000001,0.04999999999999993,2.154434690031882,1.722329986506641
1.0,0.5,0.9500000000000001,0.04999999999999993,46.41588833612773,2.374681254409173
1.0,0.5,0.9500000000000001,0.04999999999999993,1000.0,2.6890670605079814
1.0,0.5,1.0,0.0,9.999999999999999e-06,1.8956582183517257
1.0,0.5,1.0,0.0,0.00021544346900318823,1.8931958213330402
1.0,0.5,1.0,0.0,0.004641588833612777,1.867395340311222
1.0,0.5,1.0,0.0,0.1,1.7276598191131702
1.0,0.5,1.0,0.0,2.154434690031882,1.7205240994568172
1.0,0.5,1.0,0.0,46.41588833612773,2.366189423751769
1.0,0.5,1.0,0.0,1000.0,2.688068641334494
1.0,1.0,0.0,1.0,9.999999999999999e-06,5.284220739038164
1.0,1.0,0.0,1.0,0.00021544346900318823,3.2471676875193767
1.0,1.0,0.0,1.0,0.004641588833612777,2.0598333046132646
1.0,1.0,0.0,1.0,0.1,1.680273308110939
1.0,1.0,0.0,1.0,2.154434690031882,2.085191946170862
1.0,1.0,0.0,1.0,46.41588833612773,2.6155201494352545
1.0,1.0,0.0,1.0,1000.0,2.7084894248740596
1.0,1.0,0.05,0.95,9.999999999999999e-06,2.463580151607432
1.0,1.0,0.05,0.95,0.00021544346900318823,2.279422357864732
1.0,1.0,0.05,0.95,0.004641588833612777,1.9747025359973471
1.0,1.0,0.05,0.95,0.1,1.6534663000973249
1.0,1.0,0.05,0.95,2.154434690031882,2.0244785709602686
1.0,1.0,0.05,0.95,46.41588833612773,2.6027319955511934
1.0,1.0,0.05,0.95,1000.0,2.7077759956180727
1.0,1.0,0.1,0.9,9.999999999999999e-06,2.263260007115284
1.0,1.0,0.1,0.9,0.00021544346900318823,2.117806228565758
1.0,1.0,0.1,0.9,0.004641588833612777,1.9201099255262135
1.0,1.0,0.1,0.9,0.1,1.6440548663721786
1.0,1.0,0.1,0.9,2.154434690031882,1.98402274339951
1.0,1.0,0.1,0.9,46.41588833612773,2.590944513477183
1.0,1.0,0.1,0.9,1000.0,2.7070648136132314
1.0,1.0,0.15000000000000002,0.85,9.999999999999999e-06,2.1596322139008013
1.0,1.0,0.15000000000000002,0.85,0.00021544346900318823,2.0308090832325263
1.0,1.0,0.15000000000000002,0.85,0.004641588833612777,1.8776651196573004
1.0,1.0,0.15000000000000002,0.85,0.1,1.6362564453873196
1.0,1.0,0.15000000000000002,0.85,2.154434690031882,1.955223286503362
1.0,1.0,0.15000000000000002,0.85,46.41588833612773,2.5801956246542948
1.0,1.0,0.15000000000000002,0.85,1000.0,2.7063558682757924
1.0,1.0,0.2,0.8,9.999999999999999e-06,2.092599689302422
1.0,1.0,0.2,0.8,0.00021544346900318823,1.97440550949226
1.0,1.0,0.2,0.8,0.004641588833612777,1.842143443763179
1.0,1.0,0.2,0.8,0.1,1.6281606124638321
1.0,1.0,0.2,0.8,2.154434690031882,1.9317016046632496
1.0,1.0,0.2,0.8,46.41588833612773,2.5702750683268243
1.0,1.0,0.2,0.8,1000.0,2.7056491490909838
1.0,1.0,0.25,0.75,9.999999999999999e-06,2.0416337006279925
1.0,1.0,0.25,0.75,0.00021544346900318823,1.9357388915520164
1.0,1.0,0.25,0.75,0.004641588833612777,1.8143183401399656
1.0,1.0,0.25,0.75,0.1,1.6210540735375478
1.0,1.0,0.25,0.75,2.154434690031882,1.9120248885423086
1.0,1.0,0.25,0.75,46.41588833612773,2.5612103699967745
1.0,1.0,0.25,0.75,1000.0,2.704944645612443
1.0,1.0,0.30000000000000004,0.7,9.999999999999999e-06,2.0056255499105973
1.0,1.0,0.30000000000000004,0.7,0.00021544346900318823,1.9060347912074036
1.0,1.0,0.30000000000000004,0.7,0.004641588833612777,1.7966657065806766
1.0,1.0,0.30000000000000004,0.7,0.1,1.6171093568857815
1.0,1.0,0.30000000000000004,0.7,2.154434690031882,1.8952600649222615
1.0,1.0,0.30000000000000004,0.7,46.41588833612773,2.552783164428861
1.0,1.0,0.30000000000000004,0.7,1000.0,2.704242347461661
1.0,1.0,0.35000000000000003,0.6499999999999999,9.999999999999999e-06,1.9784274230946932
1.0,1.0,0.35000000000000003,0.6499999999999999,0.00021544346900318823,1.883089450169205
1.0,1.0,0.35000000000000003,0.6499999999999999,0.004641588833612777,1.7828897272149116
1.0,1.0,0.35000000000000003,0.6499999999999999,0.1,1.6134041723120414
1.0,1.0,0.35000000000000003,0.6499999999999999,2.154434690031882,1.8817835507678775
1.0,1.0,0.35000000000000003,0.6499999999999999,46.41588833612773,2.544800776441016
1.0,1.0,0.35000000000000003,0.6499999999999999,1000.0,2.7035422443274273
1.0,1.0,0.4,0.6,9.999999999999999e-06,1.958742189710344
1.0,1.0,0.4,0.6,0.00021544346900318823,1.8695627868384859
1.0,1.0,0.4,0.6,0.004641588833612777,1.7702093677767596
1.0,1.0,0.4,0.6,0.1,1.6098979568554674
1.0,1.0,0.4,0.6,2.154434690031882,1.8714159421758436
1.0,1.0,0.4,0.6,46.41588833612773,2.537178216478627
1.0,1.0,0.4,0.6,1000.0,2.7028443259652897
1.0,1.0,0.45,0.55,9.999999999999999e-06,1.9432040671953563
1.0,1.0,0.45,0.55,0.00021544346900318823,1.8622252505953731
1.0,1.0,0.45,0.55,0.004641588833612777,1.7621190028581797
1.0,1.0,0.45,0.55,0.1,1.6068471757172214
1.0,1.0,0.45,0.55,2.154434690031882,1.863160605723855
1.0,1.0,0.45,0.55,46.41588833612773,2.529889966896615
1.0,1.0,0.45,0.55,1000.0,2.702148582197009
1.0,1.0,0.5,0.5,9.999999999999999e-06,1.9331639939712422
1.0,1.0,0.5,0.5,0.00021544346900318823,1.8569666368313196
1.0,1.0,0.5,0.5,0.004641588833612777,1.7571795258509102
1.0,1.0,0.5,0.5,0.1,1.6042371635043131
1.0,1.0,0.5,0.5,2.154434690031882,1.8560105809097844
1.0,1.0,0.5,0.5,46.41588833612773,2.522913035747605
1.0,1.0,0.5,0.5,1000.0,2.701455002910027
1.0,1.0,0.55,0.44999999999999996,9.999999999999999e-06,1.9252342043623674
