scale_mult,alpha,cv_MAE,cv_MAE_sd,model,scope
4.0,2.154434690031882,2.695174504784971,0.4145122821444229,total_scalar_RBF,outer_fold_2
4.0,46.41588833612773,2.8391820763308737,0.8298542215377195,total_scalar_RBF,outer_fold_2
4.0,1000.0,5.2238571554258755,1.5161372787496967,total_scalar_RBF,outer_fold_2
0.25,9.999999999999999e-06,3.1237519587260025,1.1144019649152732,total_scalar_RBF,outer_fold_3
0.25,0.00021544346900318823,3.075734925706825,1.0772436676725188,total_scalar_RBF,outer_fold_3
0.25,0.004641588833612777,2.9919915434266406,0.9898981165087934,total_scalar_RBF,outer_fold_3
0.25,0.1,2.8566110940628078,0.8797293152789917,total_scalar_RBF,outer_fold_3
0.25,2.154434690031882,3.3086042372048774,0.9287700141212758,total_scalar_RBF,outer_fold_3
0.25,46.41588833612773,5.356155460716547,1.3473921310520969,total_scalar_RBF,outer_fold_3
0.25,1000.0,5.9198625735312165,1.5192996335912567,total_scalar_RBF,outer_fold_3
0.5,9.999999999999999e-06,3.109144127329815,1.2000611202495892,total_scalar_RBF,outer_fold_3
0.5,0.00021544346900318823,2.6645777100796173,0.88185085858628,total_scalar_RBF,outer_fold_3
0.5,0.004641588833612777,2.1531364411913567,0.5964592738192488,total_scalar_RBF,outer_fold_3
0.5,0.1,2.3453843232360185,0.6519493896100549,total_scalar_RBF,outer_fold_3
0.5,2.154434690031882,2.497408845612213,1.026124047044553,total_scalar_RBF,outer_fold_3
0.5,46.41588833612773,4.10958459796508,1.2538200846612113,total_scalar_RBF,outer_fold_3
0.5,1000.0,5.811866220900619,1.5139777591633268,total_scalar_RBF,outer_fold_3
1.0,9.999999999999999e-06,3.7202606329126513,1.6012450587517113,total_scalar_RBF,outer_fold_3
1.0,0.00021544346900318823,2.3375171439991105,0.7145474490478315,total_scalar_RBF,outer_fold_3
1.0,0.004641588833612777,2.0480947907758673,0.610164706217694,total_scalar_RBF,outer_fold_3
1.0,0.1,2.0901341315601094,1.1008454144432605,total_scalar_RBF,outer_fold_3
1.0,2.154434690031882,2.4655159840365535,0.7966884978547207,total_scalar_RBF,outer_fold_3
1.0,46.41588833612773,3.0094634236770825,1.2917558829736155,total_scalar_RBF,outer_fold_3
1.0,1000.0,5.590892132236131,1.5391736104795746,total_scalar_RBF,outer_fold_3
2.0,9.999999999999999e-06,3.211037210761126,1.585717427569298,total_scalar_RBF,outer_fold_3
2.0,0.00021544346900318823,2.443192062974326,0.698635861421203,total_scalar_RBF,outer_fold_3
2.0,0.004641588833612777,2.0458549762766274,1.0426825406435791,total_scalar_RBF,outer_fold_3
2.0,0.1,2.247891542012197,0.9372212867168055,total_scalar_RBF,outer_fold_3
2.0,2.154434690031882,2.3906579048146646,0.3994866080252426,total_scalar_RBF,outer_fold_3
2.0,46.41588833612773,2.8299562277669743,0.857885969380897,total_scalar_RBF,outer_fold_3
2.0,1000.0,5.400447973918343,1.5725554766815817,total_scalar_RBF,outer_fold_3
4.0,9.999999999999999e-06,2.942770808026399,1.4776948934432586,total_scalar_RBF,outer_fold_3
4.0,0.00021544346900318823,2.1351959229812527,1.0162196802898327,total_scalar_RBF,outer_fold_3
4.0,0.004641588833612777,2.1708866993484746,0.8976970630738057,total_scalar_RBF,outer_fold_3
4.0,0.1,2.275783620239537,0.5384161046645348,total_scalar_RBF,outer_fold_3
4.0,2.154434690031882,2.4067139861500926,0.14824146677264993,total_scalar_RBF,outer_fold_3
4.0,46.41588833612773,2.8038892589472795,0.6526153357431527,total_scalar_RBF,outer_fold_3
4.0,1000.0,5.314794068624166,1.5846864671531355,total_scalar_RBF,outer_fold_3
0.25,9.999999999999999e-06,3.320401929435808,1.6530606822029805,total_scalar_RBF,outer_fold_4
0.25,0.00021544346900318823,2.440031541662668,0.6027207914196345,total_scalar_RBF,outer_fold_4
0.25,0.004641588833612777,2.3508662890688425,0.5571092346937476,total_scalar_RBF,outer_fold_4
0.25,0.1,2.3973365624766476,0.5680663038762446,total_scalar_RBF,outer_fold_4
0.25,2.154434690031882,3.097588065688585,0.694859760817458,total_scalar_RBF,outer_fold_4
0.25,46.41588833612773,5.092161155610087,1.145725615187016,total_scalar_RBF,outer_fold_4
0.25,1000.0,5.612415375281268,1.3103377331841248,total_scalar_RBF,outer_fold_4
0.5,9.999999999999999e-06,3.1773620744844937,0.7515402010864521,total_scalar_RBF,outer_fold_4
0.5,0.00021544346900318823,2.4447748292727853,0.6968726186562462,total_scalar_RBF,outer_fold_4
0.5,0.004641588833612777,1.8841445767470903,0.4678893636301933,total_scalar_RBF,outer_fold_4
0.5,0.1,1.6837181448938006,0.5142899008217919,total_scalar_RBF,outer_fold_4
0.5,2.154434690031882,2.1949709349375928,0.5568469177490656,total_scalar_RBF,outer_fold_4
0.5,46.41588833612773,3.8648697426932874,1.1247131094711322,total_scalar_RBF,outer_fold_4
0.5,1000.0,5.505996924981454,1.3075208013772945,total_scalar_RBF,outer_fold_4
1.0,9.999999999999999e-06,4.578487286680325,1.6475330318945147,total_scalar_RBF,outer_fold_4
1.0,0.00021544346900318823,2.6550060274964062,0.9401043482295502,total_scalar_RBF,outer_fold_4
1.0,0.004641588833612777,1.9192641447874075,0.5320808204994317,total_scalar_RBF,outer_fold_4
1.0,0.1,1.7832293779282546,0.4128961417549367,total_scalar_RBF,outer_fold_4
1.0,2.154434690031882,2.3456356894000665,0.28429562772056644,total_scalar_RBF,outer_fold_4
1.0,46.41588833612773,2.788370052181434,1.0465478117481644,total_scalar_RBF,outer_fold_4
1.0,1000.0,5.2903286916979235,1.3323250316475526,total_scalar_RBF,outer_fold_4
2.0,9.999999999999999e-06,3.2827880174307675,1.511444997740204,total_scalar_RBF,outer_fold_4
2.0,0.00021544346900318823,2.348511743413492,0.8236731732976841,total_scalar_RBF,outer_fold_4
2.0,0.004641588833612777,1.9980790801329193,0.4739971194439421,total_scalar_RBF,outer_fold_4
2.0,0.1,2.209960065829277,0.5190846605659022,total_scalar_RBF,outer_fold_4
2.0,2.154434690031882,2.367635510887571,0.30448302872520855,total_scalar_RBF,outer_fold_4
2.0,46.41588833612773,2.575845141482911,0.6546774678099436,total_scalar_RBF,outer_fold_4
2.0,1000.0,5.112490742849909,1.3583136232017012,total_scalar_RBF,outer_fold_4
4.0,9.999999999999999e-06,3.3401439524567644,2.0431565819008912,total_scalar_RBF,outer_fold_4
4.0,0.00021544346900318823,2.3641319770983134,0.9501240639630141,total_scalar_RBF,outer_fold_4
4.0,0.004641588833612777,2.220936057353594,0.5065670509489569,total_scalar_RBF,outer_fold_4
4.0,0.1,2.224112886506984,0.42245086640798823,total_scalar_RBF,outer_fold_4
4.0,2.154434690031882,2.3439948134250157,0.3453958057510148,total_scalar_RBF,outer_fold_4
4.0,46.41588833612773,2.5187516827857355,0.529309316799149,total_scalar_RBF,outer_fold_4
4.0,1000.0,5.036279723848108,1.3673219965175165,total_scalar_RBF,outer_fold_4
0.25,9.999999999999999e-06,3.2620458203155276,1.246901959707754,total_scalar_RBF,outer_fold_5
0.25,0.00021544346900318823,2.8020224720005906,0.9613877726499838,total_scalar_RBF,outer_fold_5
0.25,0.004641588833612777,2.6874363998240427,0.9703676748188591,total_scalar_RBF,outer_fold_5
0.25,0.1,2.654368180200458,1.0135067702521439,total_scalar_RBF,outer_fold_5
0.25,2.154434690031882,3.349806434655446,1.024526324264343,total_scalar_RBF,outer_fold_5
0.25,46.41588833612773,5.321376854226971,1.3940893668809382,total_scalar_RBF,outer_fold_5
0.25,1000.0,5.733703549094862,1.427980517961259,total_scalar_RBF,outer_fold_5
0.5,9.999999999999999e-06,2.8059848639671032,1.0120414592921556,total_scalar_RBF,outer_fold_5
0.5,0.00021544346900318823,2.3309674057830025,0.7649505392798064,total_scalar_RBF,outer_fold_5
0.5,0.004641588833612777,2.0890514024077254,0.8675479627281505,total_scalar_RBF,outer_fold_5
0.5,0.1,2.117640339468677,0.9317892087634103,total_scalar_RBF,outer_fold_5
0.5,2.154434690031882,2.486318166203632,1.2221291785306314,total_scalar_RBF,outer_fold_5
0.5,46.41588833612773,4.107886044576927,1.336884669375316,total_scalar_RBF,outer_fold_5
0.5,1000.0,5.632681727677136,1.4286015617542476,total_scalar_RBF,outer_fold_5
1.0,9.999999999999999e-06,3.764863671553559,1.282048818942431,total_scalar_RBF,outer_fold_5
1.0,0.00021544346900318823,2.4468814808331385,0.8499891206734971,total_scalar_RBF,outer_fold_5
1.0,0.004641588833612777,2.0429998517119503,0.6957937152682957,total_scalar_RBF,outer_fold_5
1.0,0.1,1.9957549426724888,0.7711700571659202,total_scalar_RBF,outer_fold_5
1.0,2.154434690031882,2.447873212361447,0.9018285729474846,total_scalar_RBF,outer_fold_5
1.0,46.41588833612773,2.989468391053285,1.1933025106541295,total_scalar_RBF,outer_fold_5
1.0,1000.0,5.412976157533832,1.4444538869023402,total_scalar_RBF,outer_fold_5
2.0,9.999999999999999e-06,2.851394318771472,1.067538603534335,total_scalar_RBF,outer_fold_5
2.0,0.00021544346900318823,2.2738386258400265,0.7818786598758317,total_scalar_RBF,outer_fold_5
2.0,0.004641588833612777,2.0123357143222935,0.5722977377034546,total_scalar_RBF,outer_fold_5
2.0,0.1,2.3141553989985484,0.6549785225309676,total_scalar_RBF,outer_fold_5
2.0,2.154434690031882,2.4294362226464186,0.6673008903175779,total_scalar_RBF,outer_fold_5
2.0,46.41588833612773,2.7713036494338077,0.7799286270249276,total_scalar_RBF,outer_fold_5
2.0,1000.0,5.222108287581999,1.4668320866104962,total_scalar_RBF,outer_fold_5
4.0,9.999999999999999e-06,2.5520296697592846,0.8893535487695384,total_scalar_RBF,outer_fold_5
4.0,0.00021544346900318823,2.1464860142203848,0.6283554784293257,total_scalar_RBF,outer_fold_5
4.0,0.004641588833612777,2.1568821473895117,0.5764819806819046,total_scalar_RBF,outer_fold_5
4.0,0.1,2.4222846879256457,0.693605723601585,total_scalar_RBF,outer_fold_5
4.0,2.154434690031882,2.4675065167635313,0.5736184728378418,total_scalar_RBF,outer_fold_5
4.0,46.41588833612773,2.737819137831845,0.6186755627897311,total_scalar_RBF,outer_fold_5
4.0,1000.0,5.136539420426035,1.4787414576735443,total_scalar_RBF,outer_fold_5
0.25,9.999999999999999e-06,3.416922082126071,1.387472830709918,total_scalar_RBF,full_train
0.25,0.00021544346900318823,2.6939739302402117,0.5569629900000015,total_scalar_RBF,full_train
0.25,0.004641588833612777,2.624455888369826,0.5511023932789778,total_scalar_RBF,full_train
0.25,0.1,2.6186543170365697,0.4880285912290251,total_scalar_RBF,full_train
0.25,2.154434690031882,3.240395483030942,0.7555617559251492,total_scalar_RBF,full_train
0.25,46.41588833612773,5.22016537632896,1.3357774635645296,total_scalar_RBF,full_train
0.25,1000.0,5.902079896976645,1.4276393021978513,total_scalar_RBF,full_train
0.5,9.999999999999999e-06,3.1331738410441003,1.3325176863201451,total_scalar_RBF,full_train
0.5,0.00021544346900318823,2.553894405296734,1.0169385290086996,total_scalar_RBF,full_train
0.5,0.004641588833612777,2.0413691540024637,0.6533850765922877,total_scalar_RBF,full_train
0.5,0.1,2.012242401107539,0.32221010780002124,total_scalar_RBF,full_train
0.5,2.154434690031882,2.4902714338549767,0.6420251103687808,total_scalar_RBF,full_train
0.5,46.41588833612773,3.835485413939818,1.1847575704896238,total_scalar_RBF,full_train
0.5,1000.0,5.763985716196966,1.4162076329782933,total_scalar_RBF,full_train
1.0,9.999999999999999e-06,3.7331658702824067,1.25236059191472,total_scalar_RBF,full_train
1.0,0.00021544346900318823,2.5229591328199916,0.8784894554526731,total_scalar_RBF,full_train
1.0,0.004641588833612777,2.088725836282541,0.4152121534660037,total_scalar_RBF,full_train
1.0,0.1,1.9220677659939032,0.5308672786982178,total_scalar_RBF,full_train
1.0,2.154434690031882,2.463177652271869,0.5378557418989576,total_scalar_RBF,full_train
1.0,46.41588833612773,2.8684168365281293,1.0675399400822905,total_scalar_RBF,full_train
1.0,1000.0,5.49020994869173,1.4335967825796765,total_scalar_RBF,full_train
2.0,9.999999999999999e-06,3.3579151651493935,1.3282902066969242,total_scalar_RBF,full_train
2.0,0.00021544346900318823,2.6785730898761275,0.529547761779358,total_scalar_RBF,full_train
2.0,0.004641588833612777,2.058641109958632,0.5504750751094354,total_scalar_RBF,full_train
2.0,0.1,2.234734722240359,0.44410525305466697,total_scalar_RBF,full_train
2.0,2.154434690031882,2.4229705514380075,0.3382708882477926,total_scalar_RBF,full_train
2.0,46.41588833612773,2.7122688549722147,0.7837918052038253,total_scalar_RBF,full_train
2.0,1000.0,5.263831734278807,1.4719452952040064,total_scalar_RBF,full_train
4.0,9.999999999999999e-06,3.213201965644709,1.1558688651936389,total_scalar_RBF,full_train
4.0,0.00021544346900318823,2.341144790880972,0.6997826820487726,total_scalar_RBF,full_train
4.0,0.004641588833612777,2.166899913117167,0.4837493575484386,total_scalar_RBF,full_train
4.0,0.1,2.3149726400517707,0.35719241362444765,total_scalar_RBF,full_train
4.0,2.154434690031882,2.447281875952081,0.16894282198219143,total_scalar_RBF,full_train
4.0,46.41588833612773,2.694036008374802,0.6650883397720906,total_scalar_RBF,full_train
4.0,1000.0,5.165155583658952,1.4916096588083347,total_scalar_RBF,full_train
0.25,9.999999999999999e-06,3.5174896725293916,0.9729756762304261,all_scalar_RBF,outer_fold_1
0.25,0.00021544346900318823,3.043555126576522,1.1123479056038186,all_scalar_RBF,outer_fold_1
0.25,0.004641588833612777,3.007114903092713,1.0973048877564937,all_scalar_RBF,outer_fold_1
0.25,0.1,3.037414800519178,1.0802810500267614,all_scalar_RBF,outer_fold_1
0.25,2.154434690031882,3.893321236142813,1.1335808832277767,all_scalar_RBF,outer_fold_1
0.25,46.41588833612773,6.096708694000328,0.8657821726417891,all_scalar_RBF,outer_fold_1
0.25,1000.0,6.500949341603592,0.78529102653535,all_scalar_RBF,outer_fold_1
0.5,9.999999999999999e-06,2.8495716390629937,1.1609449416172746,all_scalar_RBF,outer_fold_1
0.5,0.00021544346900318823,2.5974310379229655,0.9855948973520432,all_scalar_RBF,outer_fold_1
0.5,0.004641588833612777,2.487414994805996,0.9313493919580976,all_scalar_RBF,outer_fold_1
0.5,0.1,2.2584032073064915,0.6684135840846475,all_scalar_RBF,outer_fold_1
0.5,2.154434690031882,2.44110228909844,0.6836093924304192,all_scalar_RBF,outer_fold_1
0.5,46.41588833612773,4.41975008726875,1.0312401583082087,all_scalar_RBF,outer_fold_1
0.5,1000.0,6.361162027198199,0.8036677023197003,all_scalar_RBF,outer_fold_1
1.0,9.999999999999999e-06,3.704535209451343,1.233507948380827,all_scalar_RBF,outer_fold_1
1.0,0.00021544346900318823,3.4099607094337063,1.1763912264534901,all_scalar_RBF,outer_fold_1
1.0,0.004641588833612777,2.4174379325024367,0.7052132949379571,all_scalar_RBF,outer_fold_1
1.0,0.1,2.0872420374538128,0.4007257305816894,all_scalar_RBF,outer_fold_1
1.0,2.154434690031882,2.173616478954603,0.41625989391073714,all_scalar_RBF,outer_fold_1
1.0,46.41588833612773,3.1371697710896624,0.8609119131993359,all_scalar_RBF,outer_fold_1
1.0,1000.0,6.0810864388561665,0.8202890684963602,all_scalar_RBF,outer_fold_1
2.0,9.999999999999999e-06,4.498528567956482,1.845034681654105,all_scalar_RBF,outer_fold_1
2.0,0.00021544346900318823,2.918713713721411,0.9931716410477747,all_scalar_RBF,outer_fold_1
2.0,0.004641588833612777,2.2174975791279214,0.5396683067593097,all_scalar_RBF,outer_fold_1
2.0,0.1,2.1095523820353357,0.448930946501322,all_scalar_RBF,outer_fold_1
2.0,2.154434690031882,2.274455297935266,0.41339299071176094,all_scalar_RBF,outer_fold_1
2.0,46.41588833612773,2.79245003034547,0.6986945705352997,all_scalar_RBF,outer_fold_1
2.0,1000.0,5.884024287726071,0.8142767155799217,all_scalar_RBF,outer_fold_1
4.0,9.999999999999999e-06,3.500547904964344,1.192872553383277,all_scalar_RBF,outer_fold_1
4.0,0.00021544346900318823,2.520786752812658,0.679787405901684,all_scalar_RBF,outer_fold_1
4.0,0.004641588833612777,2.2005266456548056,0.4797967793791059,all_scalar_RBF,outer_fold_1
4.0,0.1,2.194702040638658,0.38781274395816,all_scalar_RBF,outer_fold_1
4.0,2.154434690031882,2.463156774583643,0.5335472217607179,all_scalar_RBF,outer_fold_1
4.0,46.41588833612773,2.7355443685670067,0.6783433345714549,all_scalar_RBF,outer_fold_1
4.0,1000.0,5.810645561872639,0.810063605156206,all_scalar_RBF,outer_fold_1
0.25,9.999999999999999e-06,3.2033687253919902,0.9627121674850299,all_scalar_RBF,outer_fold_2
0.25,0.00021544346900318823,3.1249385344208744,0.9299644901022701,all_scalar_RBF,outer_fold_2
0.25,0.004641588833612777,3.0786033219409625,0.943802102851116,all_scalar_RBF,outer_fold_2
0.25,0.1,3.0635058450839385,1.0605482077295671,all_scalar_RBF,outer_fold_2
0.25,2.154434690031882,3.8377876927544494,1.4234352917442,all_scalar_RBF,outer_fold_2
0.25,46.41588833612773,5.4468855361955475,1.5182744270122592,all_scalar_RBF,outer_fold_2
0.25,1000.0,5.830146647969807,1.4688370048991368,all_scalar_RBF,outer_fold_2
0.5,9.999999999999999e-06,2.224855352359075,0.7886569276415846,all_scalar_RBF,outer_fold_2
0.5,0.00021544346900318823,1.9747778384554509,0.5410597623529778,all_scalar_RBF,outer_fold_2
0.5,0.004641588833612777,1.6786858550341197,0.4197658616679124,all_scalar_RBF,outer_fold_2
0.5,0.1,1.6654632319332807,0.48324240527884005,all_scalar_RBF,outer_fold_2
0.5,2.154434690031882,2.2749982773848565,0.7330574862456508,all_scalar_RBF,outer_fold_2
0.5,46.41588833612773,4.096027059282296,1.6388038792815303,all_scalar_RBF,outer_fold_2
0.5,1000.0,5.711668965996667,1.4818699719154707,all_scalar_RBF,outer_fold_2
1.0,9.999999999999999e-06,2.967287309696059,1.324772746728721,all_scalar_RBF,outer_fold_2
1.0,0.00021544346900318823,2.0600997769107345,0.7238789535146253,all_scalar_RBF,outer_fold_2
1.0,0.004641588833612777,1.8367384741312347,0.7101559290264428,all_scalar_RBF,outer_fold_2
1.0,0.1,1.641985016505887,0.4791474408990115,all_scalar_RBF,outer_fold_2
1.0,2.154434690031882,2.001184330433804,0.35596577173378824,all_scalar_RBF,outer_fold_2
1.0,46.41588833612773,3.1398024397763202,1.1470745592362506,all_scalar_RBF,outer_fold_2
1.0,1000.0,5.464687159793234,1.5108089845198422,all_scalar_RBF,outer_fold_2
2.0,9.999999999999999e-06,3.596986192955905,2.5516706826623636,all_scalar_RBF,outer_fold_2
2.0,0.00021544346900318823,2.157274982633311,0.9702033219554191,all_scalar_RBF,outer_fold_2
2.0,0.004641588833612777,1.7228531718669244,0.4847339503880955,all_scalar_RBF,outer_fold_2
2.0,0.1,1.6492810239588371,0.41067119444426464,all_scalar_RBF,outer_fold_2
2.0,2.154434690031882,2.1847284385754855,0.24695610163251644,all_scalar_RBF,outer_fold_2
2.0,46.41588833612773,2.8821110932773633,0.8533380639408008,all_scalar_RBF,outer_fold_2
2.0,1000.0,5.2849863231191545,1.5208116434690384,all_scalar_RBF,outer_fold_2
4.0,9.999999999999999e-06,2.351987822703355,1.110154309781015,all_scalar_RBF,outer_fold_2
4.0,0.00021544346900318823,1.9312362461445876,0.5981198804892975,all_scalar_RBF,outer_fold_2
4.0,0.004641588833612777,1.613302357237684,0.3946719835187268,all_scalar_RBF,outer_fold_2
4.0,0.1,1.9185708898246001,0.33751316391129865,all_scalar_RBF,outer_fold_2
4.0,2.154434690031882,2.529161249905283,0.3377865414598466,all_scalar_RBF,outer_fold_2
4.0,46.41588833612773,2.8489950391553474,0.7982496486221784,all_scalar_RBF,outer_fold_2
4.0,1000.0,5.216170470326641,1.5217469255211775,all_scalar_RBF,outer_fold_2
0.25,9.999999999999999e-06,3.2520859127129143,0.9439810133809784,all_scalar_RBF,outer_fold_3
0.25,0.00021544346900318823,3.169609808876831,0.891354935837812,all_scalar_RBF,outer_fold_3
0.25,0.004641588833612777,3.1730249215415944,0.9065474751599419,all_scalar_RBF,outer_fold_3
0.25,0.1,3.177413597612264,1.0017042703273453,all_scalar_RBF,outer_fold_3
0.25,2.154434690031882,3.829012954499227,1.3976971624137007,all_scalar_RBF,outer_fold_3
0.25,46.41588833612773,5.548898283358696,1.5240263321026903,all_scalar_RBF,outer_fold_3
0.25,1000.0,5.9311298572319195,1.5291108162974938,all_scalar_RBF,outer_fold_3
0.5,9.999999999999999e-06,2.3914217489648473,0.6296427975865441,all_scalar_RBF,outer_fold_3
0.5,0.00021544346900318823,2.3380708808616273,0.6335252146878136,all_scalar_RBF,outer_fold_3
0.5,0.004641588833612777,2.206736141010295,0.534109141056467,all_scalar_RBF,outer_fold_3
0.5,0.1,2.037221800338961,0.6031302983866144,all_scalar_RBF,outer_fold_3
0.5,2.154434690031882,2.2587979283060737,0.7656629604098364,all_scalar_RBF,outer_fold_3
0.5,46.41588833612773,4.217643934818092,1.5580638499825847,all_scalar_RBF,outer_fold_3
0.5,1000.0,5.818882433451874,1.534428707519875,all_scalar_RBF,outer_fold_3
1.0,9.999999999999999e-06,3.4294536303432865,1.3400903895280565,all_scalar_RBF,outer_fold_3
1.0,0.00021544346900318823,2.634004637917383,0.9189060273541945,all_scalar_RBF,outer_fold_3
1.0,0.004641588833612777,1.9291837107308087,0.5587900213222505,all_scalar_RBF,outer_fold_3
1.0,0.1,1.6743478666300768,0.5306584804920879,all_scalar_RBF,outer_fold_3
1.0,2.154434690031882,1.9328368086888292,0.32533351225575646,all_scalar_RBF,outer_fold_3
1.0,46.41588833612773,3.171530335864689,1.2036808180925056,all_scalar_RBF,outer_fold_3
1.0,1000.0,5.570959627825659,1.5725025375243298,all_scalar_RBF,outer_fold_3
2.0,9.999999999999999e-06,4.146043458779515,2.5434980043325757,all_scalar_RBF,outer_fold_3
2.0,0.00021544346900318823,2.4906941563783933,1.1059151343578035,all_scalar_RBF,outer_fold_3
2.0,0.004641588833612777,1.675268694192312,0.5120246680893742,all_scalar_RBF,outer_fold_3
2.0,0.1,1.6087847302349996,0.4172308918916931,all_scalar_RBF,outer_fold_3
2.0,2.154434690031882,2.0485793364052327,0.08733161493355401,all_scalar_RBF,outer_fold_3
2.0,46.41588833612773,2.8856550768973612,0.7473357282840505,all_scalar_RBF,outer_fold_3
2.0,1000.0,5.3841351983390675,1.5894889078273982,all_scalar_RBF,outer_fold_3
4.0,9.999999999999999e-06,3.190131872563984,1.9282919225063357,all_scalar_RBF,outer_fold_3
4.0,0.00021544346900318823,1.9029728435691613,0.7322350583851833,all_scalar_RBF,outer_fold_3
4.0,0.004641588833612777,1.6648049159427314,0.45054322502500715,all_scalar_RBF,outer_fold_3
4.0,0.1,1.8462755596328133,0.2651035668476273,all_scalar_RBF,outer_fold_3
4.0,2.154434690031882,2.358982332210545,0.26562424901609544,all_scalar_RBF,outer_fold_3
4.0,46.41588833612773,2.815503248147442,0.6163783180545287,all_scalar_RBF,outer_fold_3
4.0,1000.0,5.308114994408085,1.5893461704453267,all_scalar_RBF,outer_fold_3
0.25,9.999999999999999e-06,3.264652158619613,1.3559421673194505,all_scalar_RBF,outer_fold_4
0.25,0.00021544346900318823,2.8269417550787974,1.157445928146893,all_scalar_RBF,outer_fold_4
0.25,0.004641588833612777,2.784932434285541,1.1423830563303292,all_scalar_RBF,outer_fold_4
0.25,0.1,2.814394551170413,1.176261529351072,all_scalar_RBF,outer_fold_4
0.25,2.154434690031882,3.611551921059589,1.3528333810188509,all_scalar_RBF,outer_fold_4
0.25,46.41588833612773,5.298886168257319,1.3444188562134871,all_scalar_RBF,outer_fold_4
0.25,1000.0,5.624745474895538,1.321563232806673,all_scalar_RBF,outer_fold_4
0.5,9.999999999999999e-06,2.537092417081923,0.7099963617784777,all_scalar_RBF,outer_fold_4
0.5,0.00021544346900318823,2.240204773853221,0.5803735635762393,all_scalar_RBF,outer_fold_4
0.5,0.004641588833612777,2.1183708378742536,0.4889532658535973,all_scalar_RBF,outer_fold_4
0.5,0.1,1.8789108438799271,0.4230000316688645,all_scalar_RBF,outer_fold_4
0.5,2.154434690031882,2.1755361048030872,0.3997115161794655,all_scalar_RBF,outer_fold_4
0.5,46.41588833612773,3.9168688319224643,1.5671034434613158,all_scalar_RBF,outer_fold_4
0.5,1000.0,5.510570339683831,1.3414299763103306,all_scalar_RBF,outer_fold_4
1.0,9.999999999999999e-06,3.2245003492817284,0.6938705108295778,all_scalar_RBF,outer_fold_4
1.0,0.00021544346900318823,2.6843626830848524,0.412959413082918,all_scalar_RBF,outer_fold_4
1.0,0.004641588833612777,2.0370885726708448,0.18634083826806364,all_scalar_RBF,outer_fold_4
1.0,0.1,1.7511687426338027,0.12964921631123552,all_scalar_RBF,outer_fold_4
1.0,2.154434690031882,2.0169235368660927,0.21138421466614724,all_scalar_RBF,outer_fold_4
1.0,46.41588833612773,2.8672190120815344,0.9140950638610537,all_scalar_RBF,outer_fold_4
1.0,1000.0,5.264536815626931,1.3707711825696431,all_scalar_RBF,outer_fold_4
2.0,9.999999999999999e-06,3.392449050772753,0.7488060925752908,all_scalar_RBF,outer_fold_4
2.0,0.00021544346900318823,2.487786131444832,0.3590253113114837,all_scalar_RBF,outer_fold_4
2.0,0.004641588833612777,1.8476562844007434,0.07895430730025232,all_scalar_RBF,outer_fold_4
2.0,0.1,1.7779434937044802,0.22208275365637306,all_scalar_RBF,outer_fold_4
